SIGN ID,LOCATION DESCRIPTION,LIMIT,LATITUDE,LONGITUDE
3227,,40,-38.036679,145.114599
3224,,60,-38.032951,145.124288
60375,,60,-37.795547,145.179436
108528,,60,-38.030297,145.127987
108527,,60,-38.028908,145.129924
49236,,60,-37.775935,144.825286
49237,,70,-37.772656,144.821322
49239,,70,-37.764799,144.815597
49240,,70,-37.761325,144.81298
49241,,60,-37.759688,144.811567
49242,,60,-37.758626,144.810768
49244,,60,-37.755833,144.808665
49245,,60,-37.753569,144.806961
49246,,60,-37.746989,144.802012
49238,,70,-37.769059,144.818625
49243,,60,-37.757913,144.810231
27544,,60,-36.611426,143.254221
27545,,60,-36.60666,143.251456
27547,,80,-36.60289,143.248182
27549,,100,-36.60067,143.2464
39996,,60,-38.08529,144.367902
39994,,60,-38.085096,144.366285
39997,,60,-38.085542,144.369998
39991,,60,-38.084317,144.359921
50540,,60,-37.743287,144.997906
50541,,60,-37.738677,144.999537
60486,,60,-37.740756,144.998784
50850,,60,-37.779773,144.986873
50851,,60,-37.782806,144.984285
39993,,60,-38.084811,144.363917
50852,,60,-37.786893,144.980753
2800,,70,-37.855854,144.986041
2715,,60,-37.851051,144.980945
2868,,60,-37.845629,144.978969
3043,,60,-37.84151,144.977467
3071,,60,-37.837233,144.975908
45993,,60,-37.827506,144.971419
45988,,60,-37.823757,144.97033
65524,,60,-37.848143,144.979886
65528,,60,-37.833727,144.973427
2522,,60,-37.828666,145.064509
21210,,40,-36.402677,146.752773
21208,,60,-36.400994,146.751473
21205,,80,-36.398902,146.749763
21204,,80,-36.395856,146.748616
21200,,80,-36.369325,146.70734
21138,,60,-36.364575,146.700146
21134,,60,-36.3641,146.692926
78208,,60,-36.360882,146.688593
21202,,100,-36.371662,146.710585
21139,,80,-36.365833,146.704233
3660,,80,-37.927834,145.15676
3995,,60,-38.000093,145.142899
4272,,60,-37.999892,145.142931
4445,,60,-37.997055,145.14346
4633,,60,-37.995149,145.14384
3417,,60,-37.992622,145.144344
3718,,80,-37.991791,145.14451
3581,,80,-37.986977,145.14531
3727,,80,-37.983938,145.14584
4284,,80,-37.979095,145.146833
3785,,80,-37.975231,145.147619
3619,,60,-37.960026,145.1508
3396,,40,-37.957976,145.151185
3555,,40,-37.95746,145.151282
4157,,60,-37.954628,145.151823
4361,,40,-37.95372,145.151998
4497,,40,-37.952579,145.152219
3483,,40,-37.952099,145.152312
3615,,40,-37.951008,145.152524
3998,,40,-37.95,145.152721
4496,,40,-37.948374,145.152935
3471,,40,-37.947887,145.153
4414,,60,-37.944196,145.153716
4444,,70,-37.937964,145.154862
3219,,80,-37.927831,145.156761
4669,,80,-37.924613,145.15749
4758,,80,-37.911901,145.159828
4734,,80,-37.899152,145.162361
4767,,80,-37.898972,145.162401
4498,,80,-37.889817,145.16398
3557,,40,-37.884975,145.164841
4274,,40,-37.883634,145.165084
3637,,70,-37.878245,145.166093
4180,,70,-37.872678,145.167191
3853,,70,-37.866764,145.168337
46244,,70,-37.86321,145.169004
46140,,80,-37.856162,145.169083
46024,,80,-37.849506,145.170261
46025,,60,-37.846818,145.170654
46026,,80,-37.835932,145.172267
46338,,80,-37.828692,145.173975
46290,,80,-37.826082,145.1745
46365,,80,-37.823631,145.174994
46378,,80,-37.821711,145.175389
46400,,70,-37.812096,145.176993
46496,,70,-37.760199,145.072931
46495,,70,-37.759791,145.069547
46491,,70,-37.759669,145.068518
46489,,70,-37.758517,145.059794
50971,,60,-37.75456,145.054985
46488,,70,-37.754442,145.054652
46487,,60,-37.752901,145.050675
46486,,60,-37.752563,145.049796
46485,,60,-37.752003,145.048344
46484,,60,-37.751633,145.047381
46473,,60,-37.741746,144.970613
46471,,40,-37.74133,144.966938
46470,,60,-37.739861,144.951881
46469,,60,-37.739278,144.946408
50785,,60,-37.737891,144.934881
54691,,80,-37.920205,145.158405
65614,,80,-37.892597,145.163551
65641,,80,-37.904725,145.161184
65667,,80,-38.012446,145.140522
3612,,80,-38.002522,145.142399
3574,,70,-37.935101,145.155397
3575,,60,-37.992183,145.144432
3485,,80,-37.963585,145.149981
3401,,70,-37.886676,145.164534
46311,,70,-37.818825,145.175961
46289,,80,-37.806519,145.177789
46511,,70,-37.760557,145.081493
46490,,70,-37.759183,145.064295
46472,,40,-37.741407,144.967614
46442,,60,-37.73829,144.93817
60079,,80,-37.843917,145.171025
60104,,80,-37.805041,145.177992
46304,,70,-37.816412,145.176325
50996,,40,-37.775506,144.989792
50997,,40,-37.773963,144.990098
50998,,60,-37.771977,144.990488
50999,,70,-37.767028,144.991495
51000,,70,-37.757624,144.993373
51002,,70,-37.750986,144.995204
51003,,70,-37.748891,144.995943
51001,,70,-37.754591,144.994065
4481,,80,-37.994764,145.182909
4680,,80,-37.99458,145.176008
3535,,80,-37.99383,145.170098
4782,,80,-37.993222,145.189015
3676,,80,-37.99306,145.163747
3757,,80,-37.99167,145.151897
4649,,80,-37.990247,145.139016
4550,,80,-37.989403,145.131951
4291,,60,-37.988916,145.128001
4529,,60,-37.988802,145.127078
3509,,80,-37.988653,145.125866
4783,,80,-37.986859,145.111229
4750,,80,-37.98684,145.111079
4115,,60,-37.98644,145.10782
4533,,60,-37.985444,145.099663
3510,,60,-37.984808,145.094453
3736,,60,-37.983319,145.082131
54657,,60,-37.990549,145.200207
65630,,60,-37.991295,145.208752
3735,,80,-37.98808,145.121224
4293,,60,-37.986331,145.106926
4032,,80,-37.987482,145.116297
4033,,60,-37.982488,145.075331
4261,,60,-37.855757,145.118992
4010,,60,-37.855637,145.119015
3486,,40,-37.849215,145.120199
4619,,40,-37.848986,145.120239
4516,,60,-37.846966,145.120587
3585,,60,-37.843787,145.12114
2494,,60,-37.838102,145.120119
45808,,40,-37.83379,145.120916
45807,,40,-37.833241,145.121013
45809,,60,-37.830788,145.121444
45811,,60,-37.828285,145.121919
45814,,60,-37.823419,145.122818
45815,,60,-37.817489,145.124039
45816,,60,-37.812084,145.125065
45818,,60,-37.799552,145.127257
46502,,60,-37.794082,145.125995
45817,,60,-37.801619,145.126886
24080,,50,-37.056523,142.777835
24082,,50,-37.05634,142.778199
24084,,60,-37.052655,142.783563
24088,,80,-37.049801,142.789723
24090,,100,-37.047771,142.791478
32276,,100,-36.989917,143.329957
32282,,60,-36.987116,143.311104
32280,,60,-36.987064,143.312383
32319,,100,-36.906592,143.119214
32297,,60,-36.900204,143.107572
32296,,60,-36.900186,143.108637
24074,,60,-37.059768,142.768798
24075,,60,-37.059619,142.769162
24078,,60,-37.057624,142.77443
32278,,80,-36.989938,143.326772
32284,,80,-36.987419,143.303381
32299,,60,-36.900215,143.106705
32365,,100,-36.905025,142.651349
32363,,80,-36.870324,142.631392
27641,,60,-36.639739,142.631907
27644,,60,-36.638872,142.631872
27071,,80,-36.466295,142.594541
27073,,60,-36.464331,142.592228
27075,,60,-36.46347,142.591228
27077,,60,-36.461281,142.588696
27080,,80,-36.45711,142.583889
27082,,80,-36.454203,142.57848
33947,,80,-36.256785,142.404955
33945,,80,-36.255645,142.404146
32364,,80,-36.871215,142.6314
32361,,100,-36.866302,142.631389
27643,,80,-36.642452,142.631933
27647,,80,-36.62432,142.630322
27649,,100,-36.621912,142.629675
27084,,100,-36.452793,142.572579
43879,,100,-37.944787,144.168872
43881,,80,-37.882444,144.183325
43882,,60,-37.880996,144.181694
43885,,60,-37.877356,144.178565
4855,,80,-38.369978,145.214811
4988,,60,-38.363623,145.200689
5551,,60,-38.354382,145.194813
5339,,60,-38.350728,145.193135
54781,,60,-38.338022,145.187284
54826,,80,-38.335375,145.186056
65720,,60,-38.340896,145.188579
5395,,60,-38.373615,145.221889
5528,,60,-38.372792,145.219032
21847,,60,-37.97175,146.986002
21854,,80,-37.972069,146.988817
29129,,60,-36.773973,144.31016
29130,,60,-36.770415,144.314225
29131,,60,-36.766409,144.315955
29134,,60,-36.75003,144.316683
29135,,60,-36.748595,144.313925
29136,,60,-36.746287,144.311771
29137,,60,-36.743572,144.315019
29141,,60,-36.729027,144.316568
29142,,60,-36.727501,144.314563
29128,,60,-36.774876,144.308978
18462,,60,-38.467072,145.954734
18466,,60,-38.466438,145.962756
18463,,60,-38.466322,145.957589
18468,,80,-38.46472,145.965433
18525,,60,-38.401151,146.161151
18480,,40,-38.399941,146.151137
18501,,60,-38.399425,146.163116
18483,,70,-38.398426,146.148981
18503,,60,-38.397292,146.163873
18490,,70,-38.393736,146.143905
18506,,80,-38.392799,146.165932
17785,,80,-38.234906,146.375201
57255,,80,-38.233881,146.378642
18494,,40,-38.400457,146.153814
109804,,60,-37.977115,145.222293
5100,,60,-37.806719,145.021212
4955,,60,-37.804342,145.013064
109903,,60,-37.806262,145.017461
109898,,40,-37.804656,145.013786
109899,,40,-37.8051,145.014806
109896,,40,-37.804448,145.013308
109901,,40,-37.805573,145.015888
46396,,60,-37.825188,144.966847
80581,,110,-34.231903,141.986313
46273,,60,-37.823232,144.967433
40348,,50,-37.545254,143.793644
31883,,80,-34.278198,141.59501
31879,,80,-34.278194,141.602286
31878,,80,-34.278194,141.60339
31887,,80,-34.277018,141.584375
31891,,110,-34.276204,141.579609
31875,,110,-34.231537,141.987415
33318,,100,-34.227907,142.095088
31873,,100,-34.218855,142.013156
31861,,80,-34.215646,142.042172
31868,,80,-34.215642,142.024562
31865,,80,-34.215645,142.034068
31863,,80,-34.215646,142.039038
31869,,80,-34.215641,142.019718
33360,,40,-34.213045,142.128527
33359,,40,-34.2124,142.129309
33357,,60,-34.204615,142.139272
33356,,60,-34.202898,142.14135
33355,,60,-34.200797,142.143862
33354,,40,-34.198843,142.146248
33353,,40,-34.198525,142.146629
33352,,40,-34.197262,142.148145
33351,,40,-34.195154,142.150683
33350,,40,-34.194808,142.151104
33349,,60,-34.19306,142.153222
33348,,50,-34.191417,142.155219
33347,,50,-34.189901,142.157049
33346,,50,-34.188729,142.158456
33502,,60,-34.187401,142.168978
33537,,60,-34.187378,142.170023
33524,,50,-34.187273,142.160257
33503,,60,-34.186631,142.168057
33476,,60,-34.186434,142.171089
33523,,50,-34.185613,142.162264
33522,,50,-34.184594,142.163471
33521,,50,-34.184102,142.164051
70931,,50,-37.544248,143.791234
70933,,50,-37.542884,143.788029
14240,,60,-37.825248,144.966829
14358,,60,-37.824676,144.967
79622,,110,-34.275665,141.323306
107832,,80,-34.228315,142.109988
107834,,80,-34.225756,142.1131
107831,,80,-34.232486,142.100564
107838,,80,-34.219008,142.121299
107840,,80,-34.217062,142.123659
107845,,60,-34.208459,142.134074
46376,,60,-37.82519,144.966846
31885,,80,-34.278116,141.588063
31892,,110,-34.275777,141.346508
31862,,80,-34.215646,142.041092
107843,,60,-34.215018,142.126136
48327,,70,-37.587194,144.749497
48330,,70,-37.584324,144.7429
48334,,40,-37.580936,144.73656
48326,,70,-37.587993,144.750949
48328,,70,-37.586168,144.747512
48329,,70,-37.58508,144.745019
48331,,60,-37.583132,144.740087
48363,,60,-37.579833,144.725723
48335,,40,-37.579753,144.73464
48362,,60,-37.576779,144.727943
48337,,40,-37.576573,144.730814
14262,,70,-37.58797,144.750908
14265,,70,-37.587179,144.749469
14261,,60,-37.583142,144.740103
14257,,60,-37.58225,144.738671
14256,,40,-37.581631,144.737678
14254,,40,-37.580944,144.736573
14253,,40,-37.579733,144.734608
14247,,60,-37.577339,144.732046
48336,,40,-37.577313,144.732021
48333,,40,-37.58166,144.737724
14266,,70,-37.584327,144.742908
14255,,40,-37.581631,144.737677
48332,,40,-37.582265,144.738696
48342,,60,-37.567561,144.719595
48343,,60,-37.562366,144.714875
48345,,80,-37.556797,144.703161
48338,,40,-37.575472,144.728438
48339,,60,-37.572165,144.723682
48344,,80,-37.558778,144.708459
14275,,80,-37.556791,144.703152
23765,,70,-37.471942,144.675037
23766,,70,-37.469888,144.675134
14269,,60,-37.567547,144.719583
14272,,60,-37.562368,144.714877
14274,,80,-37.558724,144.70836
48346,,100,-37.545193,144.689814
14280,,100,-37.54519,144.689814
60281,,60,-37.574529,144.726381
32086,,80,-37.361525,143.643366
32118,,80,-37.434227,143.733033
32092,,100,-37.418341,143.711962
32075,,100,-37.350448,143.628599
32065,,80,-37.284154,143.522777
32064,,80,-37.279458,143.517746
32073,,100,-37.268977,143.512496
32060,,100,-37.268892,143.512469
32069,,80,-37.103014,143.478839
27423,,60,-37.095211,143.475951
27424,,60,-37.091413,143.474606
27425,,60,-37.086969,143.473352
27426,,100,-37.0753,143.469224
27369,,80,-36.806155,143.286548
27343,,80,-36.802604,143.284474
27574,,80,-36.636755,143.26361
27572,,80,-36.633089,143.262557
27570,,60,-36.628716,143.263193
27575,,60,-36.627801,143.263401
27576,,60,-36.625204,143.264047
27538,,80,-36.610372,143.245998
27540,,100,-36.609673,143.241498
27167,,80,-36.483006,143.074294
27166,,80,-36.482265,143.073732
27164,,100,-36.478663,143.071108
27036,,60,-36.376784,142.990009
27038,,40,-36.373934,142.985875
27039,,50,-36.372392,142.984292
27033,,50,-36.372057,142.983949
27147,,60,-36.367411,142.978651
27099,,80,-36.361997,142.972887
27101,,100,-36.359125,142.970179
34016,,80,-36.324584,142.936277
34015,,80,-36.324189,142.935331
34013,,100,-36.32112,142.929396
34010,,100,-36.298131,142.850443
33990,,80,-36.227147,142.859366
33991,,80,-36.226296,142.859766
33997,,80,-36.149989,142.858826
33998,,80,-36.149148,142.858977
34002,,100,-36.144073,142.859881
32607,,60,-35.983969,142.916083
32601,,60,-35.983064,142.907986
32599,,80,-35.982795,142.905557
32592,,60,-35.686275,142.666961
32589,,60,-35.683439,142.665171
32399,,80,-35.680896,142.658493
32560,,100,-35.679964,142.654594
32550,,80,-35.61225,142.58059
32553,,80,-35.609766,142.579746
34022,,80,-35.458695,142.471375
34024,,80,-35.457686,142.471043
34026,,80,-35.454509,142.470038
34028,,100,-35.451995,142.467084
34030,,80,-35.40449,142.439941
34032,,80,-35.403591,142.439562
34034,,80,-35.401545,142.438578
34045,,80,-35.347663,142.424803
34047,,80,-35.346725,142.424714
58570,,80,-37.097845,143.476694
58572,,80,-37.078683,143.470621
58858,,60,-35.98561,142.916667
58859,,60,-35.988093,142.915691
70310,,80,-35.611392,142.580283
70315,,60,-35.988764,142.915418
70317,,80,-35.991724,142.914179
70318,,80,-35.990937,142.914514
51347,,80,-36.808017,143.289275
58546,,80,-36.378969,142.992937
58547,,50,-36.370528,142.982362
58548,,60,-36.369416,142.981208
58556,,80,-36.382639,142.996049
58565,,80,-36.807495,143.28832
27345,,100,-36.799476,143.283143
32563,,60,-35.68089,142.661078
78431,,100,-37.35088,143.629038
102125,,100,-35.757969,142.720015
107269,,80,-37.427311,143.723184
107270,,80,-37.423993,143.718463
107257,,80,-37.355317,143.635199
107259,,80,-37.358785,143.638757
107260,,80,-37.361429,143.643159
27406,,60,-37.082113,143.472065
27037,,50,-36.375755,142.988429
27034,,40,-36.374388,142.986393
27096,,80,-36.363967,142.97474
33989,,100,-36.292637,142.84639
33993,,100,-36.22241,142.858342
34000,,80,-36.147774,142.859221
32594,,80,-35.689435,142.668732
32554,,80,-35.606531,142.578579
32555,,100,-35.606016,142.577871
34057,,100,-35.34177,142.423779
78424,,100,-37.348737,143.626858
47945,,60,-37.804059,144.898032
47944,,60,-37.803435,144.893159
47942,,60,-37.802852,144.8897
47941,,60,-37.802159,144.882136
49500,,80,-37.745477,144.828572
49501,,80,-37.742894,144.826388
49502,,80,-37.738062,144.822303
49503,,80,-37.736941,144.821356
49504,,60,-37.736234,144.820759
49505,,60,-37.734447,144.819249
49506,,80,-37.732348,144.81748
49507,,80,-37.728589,144.814699
49508,,80,-37.726329,144.812283
49509,,80,-37.724356,144.809396
49510,,80,-37.723001,144.807381
49511,,60,-37.717264,144.803397
49512,,60,-37.716395,144.803358
49513,,80,-37.713652,144.803712
49514,,80,-37.712912,144.80382
49515,,80,-37.707531,144.803455
47534,,60,-37.804544,144.902246
47943,,60,-37.803086,144.891654
41874,,60,-38.328981,144.317194
41873,,60,-38.32544,144.317886
39247,,70,-38.194923,144.342549
51382,,70,-38.197662,144.342021
59513,,80,-38.305446,144.321101
59514,,80,-38.313234,144.318278
70859,,70,-38.188645,144.343716
70860,,70,-38.191537,144.343161
70861,,70,-38.200636,144.341458
70862,,70,-38.203847,144.340848
70863,,70,-38.209861,144.339768
70988,,80,-38.308743,144.319871
70989,,80,-38.316632,144.319083
70990,,60,-38.319577,144.319025
70991,,60,-38.32076,144.318796
86437,,100,-38.249688,144.332236
97030,,80,-38.238708,144.334328
97029,,80,-38.237819,144.3345
2684,,40,-37.825449,144.995818
2986,,40,-37.825194,144.993548
2573,,40,-37.825001,144.991917
2929,,40,-37.825084,144.992616
2718,,40,-37.824777,144.990076
3002,,40,-37.824709,144.989514
2606,,60,-37.823708,144.981584
3001,,60,-37.823451,144.979559
65530,,60,-37.826711,145.007304
2912,,40,-37.825349,144.994918
3105,,60,-37.824055,144.984324
22615,,80,-37.737828,147.814733
22618,,80,-37.733972,147.811579
22619,,80,-37.728088,147.80887
22613,,100,-37.818611,147.852975
22621,,80,-37.724332,147.806948
1515,,60,-38.200883,145.488254
1571,,60,-38.203736,145.490129
5362,,60,-38.200903,145.488268
1570,,60,-38.200902,145.488267
74531,,40,-37.754926,144.964219
20092,,60,-37.320493,145.715185
20070,,60,-37.259558,145.798254
57551,,40,-37.32145,145.712006
20616,,80,-38.555346,146.670189
20617,,100,-38.555038,146.66793
20599,,80,-38.519208,146.653427
20594,,60,-38.518659,146.649121
20579,,80,-38.518123,146.647816
20578,,100,-38.516704,146.64811
20611,,60,-38.556244,146.676861
20613,,60,-38.555802,146.673575
20595,,60,-38.518878,146.650843
57628,,80,-36.734133,146.111392
69184,,60,-36.731197,146.108649
69187,,100,-36.737236,146.11428
15075,,60,-36.437175,145.222736
15107,,80,-36.286853,145.222767
15066,,100,-36.430879,145.222725
20416,,70,-38.696548,146.086934
20415,,70,-38.694211,146.086576
35849,,60,-38.240107,142.920306
35850,,60,-38.2386,142.920589
35866,,60,-38.233174,142.921623
35079,,80,-38.229237,142.920983
35869,,100,-38.225958,142.919666
35871,,80,-38.198225,142.925992
35873,,60,-38.195531,142.926501
35874,,60,-38.194314,142.926732
35912,,80,-38.189197,142.92678
35915,,100,-38.184984,142.925069
35040,,80,-38.090663,142.819281
35042,,60,-38.087184,142.814903
35044,,60,-38.087029,142.813609
35048,,60,-38.085512,142.812552
70851,,60,-38.098762,144.354511
48373,,60,-37.579648,144.7215
48374,,60,-37.578966,144.715072
48375,,60,-37.578625,144.711785
48376,,60,-37.578312,144.70858
48377,,60,-37.577948,144.705094
48378,,60,-37.577688,144.70261
48379,,60,-37.577171,144.697663
48381,,80,-37.576558,144.692339
48372,,60,-37.580514,144.724398
48380,,60,-37.576979,144.695834
48382,,80,-37.576131,144.687981
298,,80,-38.083861,145.289871
297,,80,-38.083646,145.28805
296,,80,-38.083203,145.284302
294,,80,-38.082653,145.279672
291,,80,-38.081913,145.274268
289,,80,-38.08143,145.270655
287,,80,-38.080845,145.266173
5020,,80,-38.079611,145.255048
285,,80,-38.079622,145.255139
5393,,80,-38.078528,145.246342
5651,,80,-38.077794,145.240511
5177,,90,-38.075078,145.218136
5300,,90,-38.074244,145.211571
4893,,90,-38.073537,145.205885
24,,90,-38.072494,145.197596
5711,,60,-38.072136,145.134162
247,,90,-38.071313,145.188709
246,,90,-38.07079,145.183809
243,,80,-38.069907,145.176439
18,,60,-38.069704,145.140452
65731,,80,-38.080551,145.262806
72046,,80,-38.067544,145.157152
72048,,80,-38.067318,145.154112
301,,80,-38.08423,145.292978
5246,,80,-38.079261,145.252236
5509,,60,-38.075902,145.124387
4971,,60,-38.074654,145.127625
72096,,80,-38.068426,145.164451
109702,,80,-38.088195,145.323958
109696,,80,-38.087402,145.317361
109695,,80,-38.086744,145.312154
109685,,80,-38.086027,145.307021
109684,,80,-38.085234,145.301041
109683,,80,-38.085022,145.299378
46524,,70,-37.776551,145.087291
46525,,70,-37.77594,145.089096
46526,,70,-37.774122,145.093907
46527,,60,-37.769929,145.099867
46528,,60,-37.768385,145.102313
46529,,60,-37.765271,145.108962
46530,,60,-37.762293,145.11108
46531,,60,-37.760394,145.112221
46523,,70,-37.778689,145.082953
42221,,40,-38.483735,142.977646
